action_taken,applicant_income_000s,applicant_race_1,applicant_sex,lien_status,loan_purpose,loan_type,msamd,owner_occupancy,preapproval,property_type,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,tract_to_msamd_income,ID
3,473.0,5,1,1,3,1,35614.0,1,3,1,71300.0,1760,284.0,505.0,89.37999725341797,10149.0,51.220001220703125,3339
3,140.0,5,1,1,3,3,35004.0,1,3,1,109000.0,420,1661.0,1540.0,13.869999885559082,4966.0,116.23999786376952,7137
3,410.0,5,1,1,1,1,35614.0,1,3,1,71300.0,850,193.0,899.0,16.559999465942383,6437.0,298.29998779296875,248
3,128.0,6,2,1,1,2,10580.0,1,2,1,82700.0,226,1465.0,1047.0,3.220000028610229,2794.0,95.9000015258789,2232
3,88.0,5,2,1,3,2,15380.0,1,3,1,69000.0,186,1367.0,1124.0,5.110000133514404,3523.0,89.52999877929688,1154
1,97.0,3,1,1,1,2,35614.0,1,3,1,71300.0,411,757.0,379.0,92.33000183105467,2164.0,112.87999725341795,4658
1,57.0,5,2,1,1,2,13780.0,1,2,1,66400.0,138,1458.0,1057.0,8.5600004196167,3189.0,130.66000366210938,8812
1,62.0,5,2,2,1,1,10580.0,1,3,1,82700.0,140,1707.0,1664.0,3.049999952316284,4133.0,115.19000244140624,8577
1,200.0,6,3,1,1,1,35614.0,1,3,1,71300.0,560,109.0,567.0,44.18000030517578,2234.0,129.88999938964844,448
3,64.0,5,2,1,3,1,46540.0,1,3,1,63000.0,73,1878.0,1165.0,5.269999980926514,4386.0,99.58000183105467,2364
3,66.0,5,2,1,3,1,35614.0,1,3,1,71300.0,84,1228.0,760.0,70.5999984741211,3857.0,128.8300018310547,7854
1,91.0,5,2,1,3,1,15380.0,1,3,1,69000.0,154,2029.0,1722.0,9.84000015258789,7107.0,128.8000030517578,8270
3,110.0,5,1,2,2,1,35004.0,1,3,1,109000.0,25,1921.0,1819.0,12.5,6474.0,103.9800033569336,9106
1,81.0,3,1,1,3,2,35004.0,1,3,1,109000.0,275,1423.0,1191.0,75.56999969482422,6415.0,75.08999633789062,1963
1,75.0,5,1,1,3,1,35614.0,1,3,1,71300.0,134,1413.0,1292.0,25.540000915527344,4134.0,181.9600067138672,10897
1,153.0,5,1,1,2,1,15380.0,1,3,1,69000.0,134,3461.0,2954.0,5.679999828338623,9876.0,125.41999816894533,7287
3,38.0,5,1,1,3,2,35004.0,1,3,1,109000.0,188,2213.0,1609.0,58.16999816894531,6919.0,96.7699966430664,1989
3,119.0,5,1,1,3,1,35004.0,1,3,1,109000.0,275,2554.0,1322.0,29.149999618530277,4394.0,81.9800033569336,2929
1,195.0,5,1,1,1,2,35004.0,1,3,1,109000.0,449,652.0,604.0,10.460000038146973,2017.0,74.02999877929688,9841
1,61.0,5,1,1,2,1,45060.0,1,3,1,68500.0,84,3288.0,2315.0,2.7100000381469727,7309.0,92.63999938964844,9415
1,42.0,5,2,2,1,1,40380.0,1,2,1,69700.0,8,1525.0,1171.0,24.40999984741211,5518.0,112.68000030517578,2564
1,28.0,5,1,3,2,1,13780.0,1,3,1,66400.0,5,3121.0,2405.0,2.509999990463257,7396.0,94.62000274658205,11697
1,76.0,5,2,2,2,1,35004.0,1,3,1,109000.0,100,2594.0,2032.0,23.479999542236328,7838.0,79.33000183105469,10896
3,35.0,5,1,1,1,1,35614.0,1,3,1,71300.0,330,1898.0,1592.0,11.960000038146973,5433.0,139.97000122070312,4395
1,142.0,2,1,1,1,1,35004.0,1,2,1,109000.0,480,1094.0,1034.0,28.049999237060547,3166.0,115.5,1125
1,266.0,5,1,1,1,1,35004.0,2,3,1,109000.0,322,3699.0,1528.0,15.4399995803833,4029.0,79.44000244140625,10369
1,42.0,5,1,1,3,1,10580.0,1,3,1,82700.0,168,1637.0,1568.0,11.579999923706056,5701.0,129.72000122070312,9180
1,506.0,2,1,1,1,1,35614.0,1,3,1,71300.0,1330,947.0,873.0,15.5,2981.0,367.6099853515625,8104
3,46.0,6,2,1,1,1,35614.0,1,1,1,71300.0,15,660.0,6454.0,89.56999969482422,26588.0,96.93000030517578,10267
1,83.0,5,1,1,3,1,35004.0,1,3,1,109000.0,163,1968.0,1896.0,6.260000228881836,5527.0,132.91000366210938,6386
3,32.0,6,3,3,2,1,28740.0,1,3,1,75200.0,10,1427.0,1000.0,16.639999389648438,3815.0,108.79000091552734,7445
1,170.0,6,2,1,3,3,35004.0,1,3,1,109000.0,362,2273.0,2052.0,61.13999938964844,7362.0,107.43000030517578,8356
1,90.0,5,2,1,1,1,35004.0,1,2,1,109000.0,172,1554.0,1217.0,13.520000457763672,4025.0,71.80000305175781,4709
1,119.0,5,1,1,3,1,40380.0,1,3,1,69700.0,200,1869.0,1714.0,3.900000095367432,4970.0,125.37000274658205,4661
1,254.0,6,3,1,3,1,35614.0,2,3,1,71300.0,238,70.0,1980.0,30.31999969482422,13749.0,177.1699981689453,911
1,60.0,5,2,1,1,1,10580.0,1,3,1,82700.0,184,600.0,487.0,6.079999923706055,1710.0,105.1500015258789,3577
3,88.0,5,1,1,3,1,15380.0,1,3,1,69000.0,176,1162.0,882.0,2.559999942779541,2775.0,95.37999725341795,10563
1,18.0,3,2,1,1,2,35614.0,1,3,1,71300.0,345,727.0,639.0,99.4000015258789,2161.0,133.47000122070312,3701
1,3599.0,6,3,1,1,1,35004.0,1,3,1,109000.0,568,1506.0,1518.0,40.060001373291016,5130.0,84.6500015258789,7645
3,60.0,5,1,2,2,1,45060.0,1,3,1,68500.0,25,3288.0,2315.0,2.7100000381469727,7309.0,92.63999938964844,128
3,60.0,6,2,1,3,1,35004.0,1,3,1,109000.0,295,712.0,601.0,83.47000122070312,3690.0,81.9800033569336,2404
3,34.0,5,1,1,3,1,40380.0,1,3,1,69700.0,175,2394.0,2009.0,3.7899999618530273,6100.0,112.41999816894533,278
1,35.0,5,2,1,1,2,46540.0,1,2,1,63000.0,83,1946.0,1618.0,2.559999942779541,4411.0,114.66000366210938,8082
1,60.0,5,2,1,3,2,28740.0,1,3,1,75200.0,202,1234.0,887.0,7.329999923706055,2359.0,108.29000091552734,276
3,9999.0,6,3,1,3,1,35004.0,2,3,1,109000.0,9500,1779.0,815.0,10.0,2020.0,117.48999786376952,7784
1,87.0,3,1,1,3,1,35614.0,1,3,1,71300.0,235,1063.0,353.0,97.47000122070312,4584.0,71.8499984741211,8923
3,127.0,5,1,3,2,1,35004.0,1,3,1,109000.0,5,1284.0,1150.0,11.989999771118164,3821.0,121.25,3818
1,132.0,5,1,1,1,1,35614.0,1,2,1,71300.0,366,1870.0,1850.0,16.510000228881836,5589.0,176.7100067138672,8506
1,333.0,6,3,1,1,1,35004.0,2,1,1,109000.0,285,1154.0,1015.0,9.84000015258789,3252.0,104.54000091552734,9271
1,287.0,5,1,1,1,1,35004.0,1,3,1,109000.0,278,1621.0,1408.0,8.59000015258789,4249.0,106.1500015258789,5746
1,159.0,5,1,2,2,1,40380.0,1,3,1,69700.0,40,977.0,739.0,12.06999969482422,2677.0,66.77999877929688,202
1,419.0,6,3,1,1,1,35614.0,2,3,1,71300.0,375,148.0,905.0,19.96999931335449,7169.0,267.2799987792969,5686
1,93.0,5,1,3,2,1,46540.0,1,3,1,63000.0,12,486.0,271.0,33.75,1520.0,57.84000015258789,5514
1,75.0,5,2,1,3,1,35004.0,1,3,1,109000.0,180,3195.0,2488.0,8.90999984741211,7719.0,115.51000213623048,10634
1,176.0,5,1,1,3,3,35004.0,1,3,1,109000.0,431,1717.0,1585.0,14.0600004196167,5101.0,113.08999633789062,8198
1,77.0,5,1,1,3,1,40380.0,1,3,1,69700.0,208,2693.0,2448.0,9.65999984741211,8605.0,148.1999969482422,2416
1,178.0,5,1,1,3,1,35004.0,1,3,1,109000.0,256,2081.0,1645.0,11.739999771118164,6251.0,90.48999786376952,6698
1,51.0,5,2,1,1,1,46540.0,1,2,1,63000.0,57,2621.0,2251.0,3.3499999046325684,6179.0,131.86000061035156,10863
3,52.0,5,2,3,2,1,35614.0,1,3,1,71300.0,20,476.0,303.0,98.2300033569336,1578.0,63.7400016784668,10076
1,78.0,3,2,1,1,1,35614.0,1,3,1,71300.0,134,1122.0,459.0,79.47000122070312,6326.0,87.7699966430664,3600
1,53.0,5,2,1,3,1,35614.0,1,3,1,71300.0,275,932.0,420.0,30.93000030517578,3537.0,167.16000366210938,119
3,60.0,5,1,1,3,1,48060.0,1,3,1,57200.0,166,2256.0,1682.0,12.0,5776.0,113.12000274658205,7537
3,100.0,6,1,1,1,1,35004.0,2,2,1,109000.0,278,688.0,611.0,16.3799991607666,2216.0,99.88999938964844,3105
3,164.0,3,2,1,3,1,35614.0,1,3,1,71300.0,409,631.0,483.0,88.7699966430664,1657.0,153.77999877929688,4152
1,101.0,2,1,1,1,1,35614.0,2,2,1,71300.0,645,472.0,660.0,65.62000274658203,6074.0,81.26000213623047,10450
3,121.0,5,1,3,2,1,10580.0,1,3,1,82700.0,50,1076.0,917.0,2.559999942779541,2692.0,119.86000061035156,3088
3,21.0,5,1,1,1,1,13780.0,1,2,1,66400.0,47,1963.0,1189.0,3.9800000190734863,4342.0,87.0,6405
1,43.0,5,1,1,1,1,45060.0,1,3,1,68500.0,55,1207.0,1103.0,5.0,2819.0,139.17999267578125,9531
1,66.0,5,2,2,3,1,35004.0,1,3,1,109000.0,70,1715.0,1298.0,15.229999542236328,4991.0,101.88999938964844,1124
1,94.0,2,2,1,1,1,35614.0,2,3,1,71300.0,95,1365.0,1350.0,32.54999923706055,6486.0,133.00999450683594,5113
1,178.0,5,1,1,1,1,10580.0,1,3,1,82700.0,380,2492.0,2015.0,4.849999904632568,6290.0,137.22000122070312,9432
1,61.0,5,2,1,1,1,35004.0,1,3,1,109000.0,183,2153.0,2163.0,15.399999618530272,6482.0,126.87999725341795,4809
3,70.0,6,3,2,1,1,35614.0,1,3,1,71300.0,100,2099.0,1946.0,18.76000022888184,6491.0,167.92999267578125,3186
1,272.0,6,3,1,1,1,35614.0,1,3,1,71300.0,582,1531.0,2027.0,13.039999961853027,6087.0,270.25,4232
1,100.0,5,1,1,1,1,35614.0,1,2,1,71300.0,148,199.0,662.0,14.869999885559082,2481.0,110.1999969482422,11448
1,42.0,5,2,1,3,1,46540.0,1,3,2,63000.0,85,753.0,646.0,2.700000047683716,1778.0,97.12999725341795,8977
1,309.0,5,1,1,1,1,35614.0,1,3,1,71300.0,674,821.0,1813.0,17.670000076293945,4669.0,194.05999755859372,9549
1,648.0,5,1,1,1,1,35614.0,1,3,1,71300.0,940,2050.0,1724.0,9.579999923706056,5104.0,343.45001220703125,7616
3,58.0,6,1,1,2,1,35614.0,1,3,1,71300.0,160,1003.0,462.0,89.72000122070312,4309.0,61.47999954223633,9974
1,72.0,2,1,1,1,1,15380.0,1,2,1,69000.0,88,2287.0,1783.0,6.130000114440918,5984.0,111.45999908447266,4173
3,90.0,5,2,1,1,1,35614.0,1,3,1,71300.0,111,958.0,466.0,98.3499984741211,6808.0,56.91999816894531,9468
1,93.0,5,2,1,1,1,28740.0,1,3,1,75200.0,314,1234.0,887.0,7.329999923706055,2359.0,108.29000091552734,1475
1,104.0,6,1,1,3,1,35004.0,1,3,1,109000.0,264,2642.0,2013.0,41.91999816894531,8167.0,71.37000274658203,9849
1,52.0,5,1,1,1,2,10580.0,1,3,1,82700.0,179,1130.0,1070.0,5.679999828338623,3100.0,124.62000274658205,9590
1,173.0,2,1,1,1,2,35614.0,1,3,1,71300.0,245,2221.0,1378.0,90.97000122070312,6478.0,92.31999969482422,8816
1,92.0,5,2,1,3,1,15380.0,1,3,1,69000.0,152,2814.0,2383.0,4.769999980926514,8064.0,141.24000549316406,11179
1,73.0,5,2,1,1,1,20524.0,1,3,1,95200.0,167,1463.0,855.0,14.420000076293944,3031.0,82.37999725341797,3980
3,76.0,3,1,2,2,1,35614.0,1,3,1,71300.0,100,307.0,94.0,99.5,2624.0,68.20999908447266,1329
1,65.0,5,1,1,1,1,35614.0,1,2,1,71300.0,279,920.0,1213.0,39.97999954223633,6216.0,112.8499984741211,10691
1,129.0,5,1,1,1,1,35614.0,1,2,1,71300.0,139,1580.0,1365.0,22.36000061035156,4755.0,160.4499969482422,922
3,38.0,3,2,1,3,1,15380.0,1,3,1,69000.0,105,2166.0,788.0,93.88999938964844,3718.0,54.88999938964844,3669
1,121.0,5,1,1,1,2,35004.0,1,3,1,109000.0,407,2058.0,1870.0,14.470000267028809,6046.0,106.73999786376952,8599
1,145.0,5,2,3,2,1,15380.0,1,3,1,69000.0,30,1637.0,1458.0,5.28000020980835,5338.0,130.27000427246094,10859
1,52.0,5,1,1,1,1,40380.0,1,3,1,69700.0,93,1275.0,513.0,22.280000686645508,3074.0,66.11000061035156,2899
3,115.0,5,1,1,3,3,40380.0,1,3,1,69700.0,98,2001.0,1200.0,5.320000171661377,4718.0,61.43000030517578,9017
1,62.0,5,2,1,1,2,40380.0,1,3,1,69700.0,132,2189.0,1820.0,13.960000038146973,6211.0,113.08999633789062,11465
1,125.0,2,1,1,1,1,35614.0,1,3,1,71300.0,250,1365.0,1350.0,32.54999923706055,6486.0,133.00999450683594,5710
1,69.0,5,1,1,1,1,20524.0,1,2,1,95200.0,212,1630.0,1412.0,11.520000457763672,4038.0,127.81999969482422,2618
1,142.0,2,1,1,3,1,35004.0,1,3,1,109000.0,342,1959.0,1526.0,45.09999847412109,5674.0,104.04000091552734,9168
1,54.0,5,2,1,1,2,10580.0,1,3,1,82700.0,184,1225.0,1159.0,20.34000015258789,2581.0,106.01000213623048,5240
1,31.0,5,1,1,1,2,40380.0,1,2,1,69700.0,98,1525.0,1171.0,24.40999984741211,5518.0,112.68000030517578,4852
1,188.0,5,2,1,1,2,46540.0,1,2,1,63000.0,127,1280.0,1063.0,3.059999942779541,3071.0,149.1699981689453,6513
3,117.0,5,1,1,1,1,35614.0,1,3,1,71300.0,524,2813.0,2239.0,23.190000534057617,7245.0,123.04000091552734,5526
1,94.0,5,2,1,3,1,35614.0,1,3,1,71300.0,145,1937.0,1964.0,44.5,6850.0,114.81999969482422,2285
1,29.0,5,1,1,1,2,46540.0,1,3,1,63000.0,83,2036.0,1649.0,14.829999923706056,5292.0,101.95999908447266,10454
3,79.0,5,1,3,2,1,15380.0,1,3,1,69000.0,19,1637.0,1118.0,10.109999656677246,3807.0,83.79000091552734,6551
1,146.0,5,1,1,3,1,35614.0,1,3,1,71300.0,218,2392.0,2181.0,22.229999542236328,6958.0,183.5200042724609,7902
1,83.0,5,1,1,3,1,15380.0,1,3,1,69000.0,106,2299.0,1950.0,8.359999656677246,5393.0,122.94000244140624,3920
1,65.0,5,1,1,1,2,45060.0,1,3,1,68500.0,137,2275.0,1845.0,4.090000152587891,5922.0,120.36000061035156,9467
1,61.0,5,1,2,1,1,40380.0,1,2,1,69700.0,5,2803.0,1914.0,15.949999809265137,8250.0,80.1500015258789,7314
3,96.0,1,2,1,1,1,35004.0,1,2,1,109000.0,417,1951.0,1592.0,13.010000228881836,6418.0,111.01000213623048,10586
1,36.0,5,1,1,1,2,45060.0,1,1,1,68500.0,123,1968.0,1641.0,8.739999771118164,5505.0,127.12999725341795,10396
1,124.0,5,1,1,1,1,15380.0,1,2,1,69000.0,180,2853.0,2814.0,3.5799999237060547,8334.0,139.91000366210938,5822
1,34.0,6,3,2,2,1,28740.0,1,3,1,75200.0,20,1399.0,862.0,40.31999969482422,4732.0,90.8000030517578,99
1,85.0,5,1,1,1,2,10580.0,1,3,1,82700.0,180,2323.0,2013.0,4.510000228881836,6737.0,128.1300048828125,3982
3,131.0,5,1,1,1,1,28740.0,1,2,1,75200.0,192,1441.0,527.0,50.310001373291016,3757.0,58.75,604
1,53.0,5,1,1,1,2,46540.0,1,1,1,63000.0,98,1977.0,1546.0,4.949999809265137,4367.0,109.91000366210938,1024
1,80.0,5,1,1,3,1,35614.0,1,3,1,71300.0,246,628.0,178.0,98.48999786376952,2711.0,61.88999938964844,11506
3,146.0,3,1,1,3,1,35004.0,1,3,1,109000.0,121,1373.0,463.0,79.38999938964844,4421.0,48.65999984741211,8536
1,127.0,6,1,1,1,1,35614.0,1,3,1,71300.0,409,1677.0,1592.0,26.18000030517578,5588.0,190.8300018310547,2939
1,84.0,5,1,3,2,1,21300.0,1,3,1,64300.0,20,2975.0,2474.0,6.909999847412109,7731.0,150.7100067138672,7527
3,80.0,5,1,3,2,1,35004.0,1,3,1,109000.0,20,2235.0,1973.0,23.76000022888184,7354.0,100.94000244140624,6160
1,24.0,5,1,1,1,2,45060.0,1,2,1,68500.0,64,1331.0,1060.0,13.890000343322754,3822.0,79.77999877929688,4571
1,68.0,2,1,1,1,1,35614.0,1,2,1,71300.0,232,984.0,1105.0,34.810001373291016,3341.0,168.22999572753906,91
1,71.0,3,2,1,3,2,35614.0,1,3,1,71300.0,346,907.0,491.0,99.06999969482422,2592.0,96.66999816894533,5453
1,402.0,5,2,1,1,1,28740.0,2,2,1,75200.0,224,2010.0,1021.0,9.390000343322754,2876.0,108.91000366210938,6993
1,81.0,5,2,1,3,1,35004.0,1,3,1,109000.0,150,1491.0,1401.0,5.769999980926514,4381.0,128.94000244140625,4636
1,274.0,5,1,1,1,1,35614.0,1,2,1,71300.0,528,635.0,556.0,18.32999992370605,1773.0,111.47000122070312,11616
3,67.0,3,2,2,2,1,35614.0,1,3,1,71300.0,25,422.0,168.0,97.4499969482422,7280.0,56.459999084472656,291
1,60.0,4,1,1,1,1,35614.0,1,3,1,71300.0,48,207.0,1288.0,59.11000061035156,4341.0,106.4499969482422,8688
1,88.0,5,1,1,1,1,45060.0,1,3,1,68500.0,214,684.0,540.0,3.5,1659.0,116.79000091552734,9889
1,113.0,5,1,1,3,1,35004.0,1,3,1,109000.0,158,1507.0,1452.0,10.0,4588.0,116.69000244140624,3475
3,140.0,6,1,3,2,1,10580.0,1,3,1,82700.0,25,2009.0,1612.0,4.940000057220459,4999.0,74.18000030517578,7773
1,26.0,5,1,3,2,1,24020.0,1,3,1,65400.0,4,2266.0,1354.0,4.519999980926514,4980.0,83.63999938964844,9920
3,42.0,5,2,3,2,1,35004.0,1,3,1,109000.0,17,1134.0,769.0,88.43000030517578,4926.0,60.9900016784668,1814
1,36.0,5,1,1,3,3,13780.0,1,3,1,66400.0,66,1963.0,1189.0,3.9800000190734863,4342.0,87.0,4640
3,26.0,5,2,3,2,1,45060.0,1,3,1,68500.0,6,2203.0,1358.0,5.380000114440918,5597.0,92.41000366210938,2733
1,68.0,5,1,1,3,1,35614.0,1,3,1,71300.0,251,2099.0,1946.0,18.76000022888184,6491.0,167.92999267578125,7276
1,90.0,2,2,1,1,1,35614.0,1,3,1,71300.0,144,71.0,1139.0,29.15999984741211,6136.0,98.55999755859376,8045
1,167.0,6,1,1,3,1,35614.0,2,3,1,71300.0,930,948.0,251.0,98.19000244140624,3822.0,69.6500015258789,10849
3,70.0,6,2,1,1,1,35614.0,2,3,1,71300.0,295,117.0,1917.0,17.760000228881836,10751.0,303.3900146484375,5478
3,24.0,5,2,1,1,2,40380.0,1,3,1,69700.0,49,977.0,739.0,12.06999969482422,2677.0,66.77999877929688,4674
1,44.0,5,2,1,3,1,35004.0,1,3,1,109000.0,85,706.0,572.0,46.68000030517578,2243.0,81.38999938964844,6007
1,185.0,5,2,1,1,1,35004.0,1,3,1,109000.0,380,2343.0,2293.0,17.81999969482422,8271.0,106.68000030517578,2438
1,497.0,5,2,1,3,1,35004.0,1,3,1,109000.0,1100,3585.0,1528.0,12.65999984741211,4438.0,95.37000274658205,11061
1,102.0,3,1,1,1,2,10580.0,1,3,1,82700.0,239,2095.0,1895.0,7.409999847412109,6002.0,148.24000549316406,7998
1,112.0,5,1,1,1,1,10580.0,1,2,1,82700.0,220,2894.0,2367.0,11.140000343322754,7792.0,144.72999572753906,11628
3,64.0,3,2,1,3,2,48060.0,1,3,1,57200.0,125,1441.0,967.0,10.18000030517578,3685.0,87.13999938964844,399
1,127.0,5,1,1,3,1,40380.0,1,3,1,69700.0,247,2975.0,1696.0,4.019999980926514,5942.0,82.98999786376953,8040
1,22.0,5,1,3,2,1,45060.0,1,3,1,68500.0,1,2048.0,1418.0,3.650000095367432,4854.0,88.68000030517578,11464
1,58.0,5,1,1,3,1,35004.0,1,3,1,109000.0,290,1423.0,1346.0,9.079999923706056,4462.0,124.97000122070312,1288
3,151.0,3,2,1,1,2,35614.0,1,2,1,71300.0,795,2582.0,1914.0,21.450000762939453,8490.0,121.75,7673
3,45.0,5,1,1,1,1,35614.0,1,3,1,71300.0,118,1151.0,761.0,45.31999969482422,4916.0,91.06999969482422,4669
1,62.0,5,1,1,3,1,28740.0,1,3,1,75200.0,112,416.0,309.0,27.479999542236328,1681.0,97.0500030517578,2597
1,12.0,5,2,1,1,1,28740.0,1,3,1,75200.0,252,1647.0,1020.0,10.4399995803833,3008.0,101.4800033569336,1126
1,87.0,6,1,1,1,1,35614.0,1,3,1,71300.0,135,901.0,1866.0,40.150001525878906,5074.0,133.9499969482422,2697
3,29.0,5,2,3,2,1,40380.0,1,3,1,69700.0,10,1836.0,1379.0,5.929999828338623,3948.0,88.73999786376953,1537
3,80.0,5,2,1,1,1,13780.0,1,3,1,66400.0,27,1652.0,1432.0,4.46999979019165,4024.0,115.6999969482422,2411
1,156.0,5,1,1,3,1,10580.0,1,3,1,82700.0,112,1782.0,1679.0,7.389999866485596,5238.0,146.11000061035156,3455
1,45.0,5,2,3,2,1,45060.0,1,3,1,68500.0,2,1634.0,1126.0,8.550000190734863,4012.0,98.87000274658205,8515
3,82.0,5,1,1,3,1,35004.0,1,3,1,109000.0,40,2038.0,1801.0,15.850000381469728,6153.0,102.56999969482422,4592
1,282.0,5,1,1,3,1,35614.0,1,3,1,71300.0,733,135.0,1563.0,31.399999618530277,7883.0,285.3599853515625,6501
3,263.0,5,1,1,3,2,35004.0,1,3,1,109000.0,589,1342.0,1271.0,6.400000095367432,3673.0,127.1500015258789,9171
1,175.0,5,1,2,3,1,45060.0,1,3,1,68500.0,15,2160.0,1784.0,5.510000228881836,5790.0,109.0,7405
1,152.0,5,1,1,3,1,45060.0,1,3,1,68500.0,74,741.0,236.0,67.19000244140625,2673.0,52.2400016784668,9325
1,230.0,5,2,1,1,1,35614.0,1,1,1,71300.0,680,166.0,1401.0,47.18000030517578,4678.0,129.3300018310547,8353
1,56.0,5,2,1,1,1,40380.0,1,3,1,69700.0,84,2753.0,2264.0,4.130000114440918,7072.0,117.62999725341795,7170
3,195.0,5,1,1,3,1,35004.0,2,3,1,109000.0,735,3556.0,1197.0,20.51000022888184,3326.0,76.4800033569336,5114
1,72.0,5,1,1,1,1,35004.0,2,3,1,109000.0,380,2583.0,1026.0,44.560001373291016,4163.0,71.6500015258789,8806
3,134.0,2,2,1,3,1,35614.0,1,3,1,71300.0,680,2477.0,1969.0,6.889999866485596,6573.0,127.91999816894533,5221
1,210.0,5,1,1,3,1,35614.0,1,3,1,71300.0,489,39.0,787.0,40.369998931884766,10064.0,164.63999938964844,7443
1,52.0,5,1,1,1,1,20524.0,1,3,2,95200.0,22,1903.0,1561.0,19.309999465942383,4836.0,81.61000061035156,1305
1,148.0,5,1,1,1,1,10580.0,1,2,1,82700.0,184,620.0,480.0,4.829999923706055,1720.0,105.36000061035156,9890
3,317.0,5,1,1,1,1,35614.0,2,3,1,71300.0,823,332.0,85.0,83.83999633789062,5074.0,54.630001068115234,11618
3,52.0,3,1,1,3,1,35614.0,2,3,1,71300.0,388,1470.0,428.0,96.3499984741211,5420.0,62.25,5375
3,32.0,5,1,1,3,3,45060.0,1,3,1,68500.0,96,894.0,817.0,5.809999942779541,2185.0,87.20999908447266,2907
1,135.0,3,1,1,1,1,35614.0,1,2,1,71300.0,380,1071.0,860.0,45.75,3386.0,160.5800018310547,5504
3,74.0,2,1,1,3,1,35614.0,1,3,1,71300.0,235,1053.0,553.0,93.04000091552734,3619.0,55.970001220703125,5518
3,143.0,5,2,3,2,1,40380.0,1,3,1,69700.0,15,1836.0,1379.0,5.929999828338623,3948.0,88.73999786376953,9209
1,39.0,5,1,1,2,1,35614.0,1,3,1,71300.0,25,848.0,408.0,45.5,2367.0,90.05999755859375,5755
1,305.0,6,3,1,3,1,35614.0,1,3,1,71300.0,825,203.0,1983.0,13.34000015258789,7813.0,350.989990234375,7361
1,115.0,5,1,1,3,1,40380.0,1,3,1,69700.0,204,1614.0,1395.0,12.420000076293944,5570.0,120.30999755859376,4872
1,105.0,3,2,1,1,2,35004.0,1,2,1,109000.0,352,1446.0,1331.0,46.29999923706055,4201.0,112.8000030517578,7861
1,108.0,5,2,1,1,1,15380.0,1,3,1,69000.0,211,1643.0,1467.0,5.559999942779541,5670.0,151.08999633789062,6878
3,42.0,5,1,3,2,1,40380.0,1,3,1,69700.0,6,1548.0,1451.0,6.840000152587891,3788.0,122.13999938964844,11640
1,154.0,5,1,1,1,2,20524.0,1,2,1,95200.0,363,2310.0,2198.0,22.8700008392334,6612.0,104.72000122070312,616
1,20.0,5,2,1,3,1,46540.0,1,3,1,63000.0,45,966.0,906.0,3.7799999713897705,2302.0,129.9199981689453,5815
1,161.0,5,1,1,3,1,35004.0,1,3,1,109000.0,325,1269.0,862.0,24.020000457763672,3406.0,91.56999969482422,10834
1,89.0,5,2,1,1,3,10580.0,1,3,1,82700.0,191,1102.0,904.0,5.940000057220459,2794.0,104.86000061035156,6127
3,64.0,5,1,1,3,1,10580.0,1,3,1,82700.0,177,2636.0,1951.0,11.5,6628.0,113.37000274658205,5002
1,271.0,5,1,1,1,1,35004.0,1,3,1,109000.0,325,1885.0,1769.0,12.850000381469728,5720.0,101.83000183105467,676
3,41.0,5,2,1,3,1,35004.0,1,3,1,109000.0,186,2002.0,1757.0,7.829999923706055,6091.0,133.3800048828125,806
3,82.0,3,2,1,3,1,35004.0,1,3,1,109000.0,150,1040.0,799.0,95.0999984741211,4533.0,59.290000915527344,8041
1,114.0,2,1,1,1,1,35614.0,1,3,1,71300.0,600,1038.0,871.0,54.59000015258789,3341.0,112.41999816894533,10817
3,82.0,5,2,1,1,1,28740.0,1,3,1,75200.0,300,1432.0,855.0,10.649999618530272,2891.0,114.08999633789062,8341
1,112.0,5,1,1,3,3,15380.0,1,3,1,69000.0,185,1807.0,1613.0,6.710000038146973,4324.0,147.67999267578125,4283
1,118.0,5,1,1,1,1,35614.0,1,3,1,71300.0,455,505.0,384.0,61.369998931884766,3495.0,76.61000061035156,9102
1,85.0,5,2,1,3,2,35004.0,1,3,1,109000.0,194,1554.0,1217.0,13.520000457763672,4025.0,71.80000305175781,2982
1,109.0,5,2,1,1,2,35614.0,1,3,1,71300.0,530,698.0,554.0,22.15999984741211,2189.0,119.16000366210938,10608
1,25.0,5,2,1,3,1,35614.0,2,3,1,71300.0,301,802.0,342.0,97.75,2750.0,63.90999984741211,11139
1,64.0,5,1,1,1,1,35614.0,1,3,1,71300.0,360,1200.0,324.0,99.7300033569336,6740.0,51.38999938964844,7805
1,66.0,5,1,1,2,1,35004.0,1,3,1,109000.0,300,3585.0,1528.0,12.65999984741211,4438.0,95.37000274658205,10523
1,53.0,5,1,1,1,3,10580.0,1,3,1,82700.0,286,1782.0,1679.0,7.389999866485596,5238.0,146.11000061035156,2981
1,63.0,5,2,1,1,1,40380.0,1,2,1,69700.0,45,1663.0,1488.0,8.369999885559082,3799.0,105.6500015258789,1234
1,70.0,5,2,1,1,2,35004.0,1,3,1,109000.0,275,1465.0,1817.0,19.709999084472656,6247.0,95.37999725341795,8288
3,82.0,6,1,1,3,1,35004.0,1,3,1,109000.0,237,1722.0,1611.0,29.530000686645508,4629.0,101.2699966430664,4549
1,35.0,5,2,1,1,2,15380.0,1,2,1,69000.0,142,631.0,438.0,13.960000038146973,2922.0,112.58000183105467,3612
